Id,Review,Rating
48,Marc Jacob Daisy Haven't used this one yet but have the big spray bottle. This is my absolute favorite fragrance right now. I first smelled it when the sample came in a magazine and LOVED it then. Then I took a chance and order the really tiny one from FN and LOVED it. I then decided to get the big spray bottle so my husband bought it for me for Christmas and I've loved it and worn it ever since. Nice to be able to get a small size like this to refresh without having to carry the whole big bottle. Get it you won't be disappointed.,5
48,Absolutely my wife’s favorite fragrance. She seldom wears anything else because she loves it’s subtle lite scent. Highly recommend this. Price here is super compared to department stores. ,5
48,I LOVE this perfume! It was too expensive in the mall. Luckily I looked here and it was 50% off. I get so many complements on it. I am in love!!!,5
48,"I absolutely love the fragrance. It's light, sexy, but not overpowering. It get you noticed with just enough scent with making people sneeze. It's charming and makes me feel beautiful. I use to save it for special occasions but now everyday is special so I wear it daily. It's my scent. The price to fantastic which makes it even more desirable. Thanks!",5
48,Marc Jacobs Daisy arrived on time and it the tester packaging because it is for my personal use... loved the value !!! It smelled so nice. Will recommend to anyone as it is legit!,5
49,Love it ,5
49,"This is the first time I've tried Vera Wang perfume and I love it! A girly, flirty scent that makes me feel desirable.",5
49,I have used this perfume before and everyone loved it. So I will order this from this site. It is refreshing and smells really good. A man told me he loved it on me and asked what I was wearing. He said he will get it for his wife,5
49,Vera Wang is my favorite perfume ever!!!!! I always have trouble finding it and I've never paid this low of a price for it!!!! I just grab the bottle and smell it every chance I get. Thank you I will always be a loyal customer. ,5
49,"i love my vera wang perfume, the price and the convenience of shoppin on line",5
50,"Great buy, nice fragrance. Will buy another one",5
50,I’m so happy to hear all these rave reviews ,5
50,"I’ve loved Calvin Klein Escape perfume for years. I’ve tried other perfumes, but always come back to “Escape”. It is a chemistry thing and so far no other perfume smells as nice as “Escape”. ",5
50,"I love the smell, off Escape. It not overpowering. ",4
50,I’m glad I purchased “Escape eau by Calvin Klein” it smells really good and the smell last all day. Once the bottle is finished I would be buying another one. ,5
51," Design parfum by Paul Sabastion is the only perfume I do not have an alergy to. I have worn this and only this perfume for so many years I cannot even remember when I started using it!!! Always get lots of compliments on it......When I buy it online, I buy it in bulk because I save alot by doing so. Thank you PS...........please do not ever stop making it!!!!!! LynnLynn",5
51,"I've been using Design for 15 years & I instantly hooked. I get latest 5 compliments a day I always have a bottle of this, Versace yellow diamonds, Coco channel & Carolina Herrea",5
51,I have been using Paul Sebastian Design Perfume for over 20 years. I get compliments every day even in an office setting. I can't tell you how many men have asked me what I am wearing so they can buy it for their wife or girlfriend. I wear nothing else as a perfume.,5
51,My favorite fragrance by far. So many compliments on Design! Love it. ,5
51,"I started using it 20 years ago because of the scent , all other perfume would give me headache. Every where I go people ask me what perfume I’m wearing. It’s getting hard to fine so when I do fine it I’ll buy 2 to 3 bottles . Love it ",5
52,Lovely Sarah Jessica Parker; warms my sinuses with a subtle flowery bouquet of aroma. Not too loud or invasive. it's great for any occasion.,5
52,Thoughts I would try this one given the reviews. I usually we are Tresor by Lancome. Lovely has a sweeter smell in comparison but not extremely strong. A good casual fragrance for when you want to save your good stuff!,4
52,"I have used ""Lovely"" for many years, people would stop me, to ask me what I had on, they said it was so nice like I just walked out of the shower...so I use it during the day and at work. Love it!",5
52,I love this perfume it smells so nice,5
52,I enjoy this fragrance so much! It is light and airy.,5
53,Hugo by Hugo Boss smells great and lasts a long time. A couple sprays last me all day at work and I feel natrual wearing it. I build planes for a living so I'm not sitting behind a desk all day. I turn wrenches. I don't look for complements with this but smell like a confident man and I need that at work.,4
53,"this has been one of my favorite cologne's for quite a while. It has a refreshing, clean fragrance. love this product. ",5
53,This smells good. It's not overpowering.,5
53,Hugo Boss is a classic smell. Men and women love it. Very energetic smell that is suitable all year round.,5
53,Got a great price on a large volume of cologne. Price was great and shipping was easy and on time.,4
54, Versace Crystal Noir was a disappointment. I did not like the fragrance. I should have tried it at some department store before buying. ,3
54,Versace Crystal Noir. As expected from a Versace perfume it is a strong scent. The strength is still balanced so it's not out of hand. It is a mature and sophisticated scent suitable for classy diner parties. There is a pleasant sweet floral scent along with the overall strong perfume. The stronger notes fade faster than the sweeter ones so after awhile it becomes more of a lighter scent with a slight stronger touch instead of the other way around when it's first applied which still smells good just in a different way. The mini bottle has a plastic stopper in the large wide cap which makes it easy to grasp and the bottle itself is stout so it is easy to place down on a surface.,5
54,"Versace Crystal Noir by Gianni Versace Light, Genuine, not to floral just right. Hits the right notes and makes you feel good",5
54,"This is my all time favorite, hands down! Every time I wear this perfume I am asked by total strangers, ""what are you wearing?"". I never have that happen with any of my other perfumes. .that's say a lot.",5
54,I ordered Versace Crystal Noir. It was package well. Got what I expected. ,5
55,Nice smelling but not for everyone. I won’t purchase this in a bigger size. Glad I got the mini. It’s more “loud” to me. Not a fan of those much.,3
55,"Purchased a smaller bottle last month for my husband, and my son liked it so much till his dad gave it to him. He stated that every time he wears it he gets so many compliments. Had to purchase another one for my husband, but this time purchased the bigger bottle. ",5
55,why oh why did i buy this fragrance? I watched a lot of youtube reviews on Invictus and they all had good things to say about it. I pretty much knew what I was getting because several reviews noted that Invictus smelled like bubblegum. And they were absolutely right. This thing really really does smell like bubblegum......and i absolutely hate it. However that is my own fault for buying this because 1) i bought it blind 2) i saw reviews saying it smelled like bubblegum yet bought it anyway knowing damn well i don't want to smell like bubblegum. I give it 3 stars because it doesn't smell bad. It's just i don't want to smell like it.,3
